 3.72585, -29.87756, 476.95880, -35.90202, 13.92356,  2.53722
 4.02275, -30.11604, 476.84451, -35.90202, 13.92356,  2.33675
 3.99656, -29.74265, 476.81804, -35.90202, 13.92356,  2.50759
 3.86198, -29.95769, 476.37433, -35.99772, 14.02187,  2.34307
 3.60914, -30.10087, 476.41415, -35.99772, 14.02187,  2.37416
 3.56500, -29.85661, 476.92908, -35.90202, 13.92356,  2.57563
 3.48075, -30.24449, 475.95624, -35.90483, 14.12050,  2.37093
 3.20276, -29.72406, 476.42908, -35.80912, 14.02220,  2.31768
 3.47431, -30.34016, 475.89747, -35.90483, 14.12050,  2.27964
 3.08607, -30.09481, 476.40680, -35.80912, 14.02220,  2.51175
 2.83234, -30.23346, 476.98605, -35.90080, 14.31593,  2.54029
 2.62969, -30.11722, 476.92988, -35.90080, 14.31593,  2.43516
 2.65517, -30.31696, 476.89706, -35.90080, 14.31593,  2.37677
 2.28541, -30.36076, 477.41198, -35.80509, 14.21763,  2.34359
 2.61770, -29.86547, 478.01662, -35.89815, 14.31523,  2.43234
 2.52790, -29.87367, 477.49514, -35.80509, 14.21763,  2.33064
 2.55841, -30.22155, 478.01323, -35.89815, 14.31523,  2.29736
 2.38513, -29.81508, 478.04165, -35.89815, 14.31523,  2.23472
 2.64297, -29.59404, 478.10765, -35.89798, 14.11899,  2.16876
 2.52883, -30.23315, 478.06076, -35.89798, 14.11899,  2.22516
 2.52217, -30.11801, 478.09712, -35.89798, 14.11899,  2.13681
 3.36639, -29.85930, 478.52545, -35.80228, 14.02069,  2.43604
 3.23809, -29.74059, 478.52288, -35.80228, 14.02069,  2.43448
 3.14013, -29.37366, 477.47115, -35.80493, 14.02138,  2.29833
 3.66085, -29.99155, 477.36837, -35.80493, 14.02138,  2.21101
 3.86516, -29.73990, 476.93854, -35.90202, 13.92356,  2.40428
 3.73929, -29.97942, 476.85433, -35.90202, 13.92356,  2.37759
 3.83760, -29.98695, 477.43435, -35.80631, 13.82526,  2.28047
 3.81120, -29.88083, 476.95182, -35.71325, 13.72765,  2.44427
 4.47852, -29.49371, 477.43861, -35.80631, 13.82526,  2.37829
 4.52012, -29.65405, 477.98110, -35.70922, 13.92308,  2.46801
 4.62525, -30.02461, 477.94200, -35.70922, 13.92308,  2.40840
 3.99279, -30.25544, 478.42380, -35.61351, 13.82478,  2.32649
 3.98902, -29.90226, 479.10915, -35.70640, 13.72614,  2.46609
 4.39563, -29.89685, 477.92832, -35.70922, 13.92308,  2.37864
 4.47064, -30.04124, 478.03136, -35.70922, 13.92308,  2.43784
 4.11491, -29.65571, 478.52698, -35.61351, 13.82478,  2.36906
 4.23234, -29.79523, 479.01756, -35.70640, 13.72614,  2.43872
 3.88194, -29.64126, 478.49450, -35.61351, 13.82478,  2.30532
 3.91496, -29.62284, 478.97751, -35.70640, 13.72614,  2.30449
 4.01932, -29.86198, 479.02442, -35.89517, 13.92205,  2.33341
 3.91715, -29.27659, 480.10770, -35.70237, 13.92157,  2.33083
 3.87855, -29.15977, 480.13679, -35.70237, 13.92157,  2.49187
 4.02919, -29.65680, 480.05214, -35.70237, 13.92157,  2.34009
 3.95471, -29.74999, 479.54287, -35.79808, 14.01987,  2.32816
 3.54029, -29.87415, 479.00273, -35.89517, 13.92205,  2.46090
 4.64633, -29.88109, 477.90533, -35.70922, 13.92308,  2.43674
